id,ShipName,MMSI,ShipTypeCN,NavStausCN,Length,Width,Draught,Heading,Course,Speed,Lon,Lat,Rot,Dest,ETA,Receivedtime,UnixTime,Lon_d,Lat_d,AisType,traceNum,currentPlon,currentPlat
1571,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 5:28,1554413325,120.525,24.2868,岸基,245539000_0,120.5248667,24.28681667
1572,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 5:32,1554413526,120.525,24.2868,岸基,245539000_0,120.5248833,24.28683333
1573,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 5:40,1554414041,120.525,24.2868,岸基,245539000_0,120.5248833,24.28676667
1574,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 5:40,1554414043,120.525,24.2868,岸基,245539000_0,120.5248833,24.28676667
1575,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 5:49,1554414589,120.525,24.2868,岸基,245539000_0,120.52485,24.2868
1576,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.496′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 5:52,1554414777,120.525,24.2868,岸基,245539000_0,120.5249333,24.28683333
1577,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.496′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 5:52,1554414779,120.525,24.2868,岸基,245539000_0,120.5249333,24.28683333
1578,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 5:56,1554414976,120.525,24.2868,岸基,245539000_0,120.52485,24.2868
1579,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.490′E,24°17.204′N,0,PEMBA,2021/4/9 8:00,2019/4/5 5:59,1554415142,120.525,24.2867,岸基,245539000_0,120.5248333,24.28673333
1580,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 6:28,1554416922,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1581,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 6:29,1554416958,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1582,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 7:19,1554419984,120.525,24.2868,岸基,245539000_0,120.52485,24.28676667
1583,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 7:19,1554419999,120.525,24.2868,岸基,245539000_0,120.52485,24.28676667
1584,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 7:46,1554421605,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1585,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 7:46,1554421609,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1586,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:13,1554423225,120.525,24.2868,岸基,245539000_0,120.5249,24.28676667
1587,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:13,1554423228,120.525,24.2868,岸基,245539000_0,120.5249,24.28676667
1588,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:26,1554423977,120.525,24.2868,岸基,245539000_0,120.5249,24.28681667
1589,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:26,1554423979,120.525,24.2868,岸基,245539000_0,120.5249,24.28681667
1590,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.205′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:31,1554424306,120.525,24.2868,岸基,245539000_0,120.5248667,24.28675
1591,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.205′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:31,1554424308,120.525,24.2868,岸基,245539000_0,120.5248667,24.28675
1592,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:37,1554424677,120.525,24.2868,岸基,245539000_0,120.5249,24.2868
1593,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:40,1554424857,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1594,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:40,1554424859,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1595,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:55,1554425746,120.525,24.2868,岸基,245539000_0,120.52485,24.28676667
1596,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 8:56,1554425765,120.525,24.2868,岸基,245539000_0,120.52485,24.28676667
1597,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 9:01,1554426108,120.525,24.2868,岸基,245539000_0,120.52485,24.28678333
1598,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 9:07,1554426471,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1599,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 9:07,1554426476,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1600,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 10:25,1554431149,120.525,24.2868,岸基,245539000_0,120.5248833,24.28678333
1601,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 10:26,1554431177,120.525,24.2868,岸基,245539000_0,120.5248833,24.28678333
1602,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 10:26,1554431178,120.525,24.2868,岸基,245539000_0,120.5248833,24.28678333
1603,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 10:37,1554431873,120.525,24.2868,岸基,245539000_0,120.5248667,24.2868
1604,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 10:49,1554432590,120.525,24.2868,岸基,245539000_0,120.5248667,24.2868
1605,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 10:50,1554432607,120.525,24.2868,岸基,245539000_0,120.5248667,24.2868
1606,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 11:25,1554434751,120.525,24.2868,岸基,245539000_0,120.5248667,24.2868
1607,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 11:25,1554434752,120.525,24.2868,岸基,245539000_0,120.5248667,24.2868
1608,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 11:43,1554435831,120.525,24.2868,岸基,245539000_0,120.52485,24.28678333
1609,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 11:43,1554435832,120.525,24.2868,岸基,245539000_0,120.52485,24.28678333
1610,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 11:43,1554435834,120.525,24.2868,岸基,245539000_0,120.52485,24.28678333
1611,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 11:51,1554436268,120.525,24.2868,岸基,245539000_0,120.52485,24.28678333
1612,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 11:55,1554436554,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1613,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 12:07,1554437272,120.525,24.2868,岸基,245539000_0,120.52485,24.28681667
1614,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 12:25,1554438353,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1615,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 12:25,1554438355,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1616,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 12:31,1554438715,120.525,24.2868,岸基,245539000_0,120.5248667,24.28683333
1617,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 12:38,1554439090,120.525,24.2868,岸基,245539000_0,120.5249167,24.28678333
1618,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 12:38,1554439091,120.525,24.2868,岸基,245539000_0,120.5249167,24.28678333
1619,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 12:50,1554439833,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1620,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 12:51,1554439872,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1621,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 12:51,1554439874,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1622,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 13:07,1554440874,120.525,24.2868,岸基,245539000_0,120.5249,24.28683333
1623,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 13:08,1554440904,120.525,24.2868,岸基,245539000_0,120.5249,24.28683333
1624,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 13:16,1554441416,120.525,24.2868,岸基,245539000_0,120.5249167,24.28681667
1625,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.211′N,0,PEMBA,2021/4/9 8:00,2019/4/5 13:20,1554441611,120.525,24.2868,岸基,245539000_0,120.5248667,24.28685
1626,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.211′N,0,PEMBA,2021/4/9 8:00,2019/4/5 13:20,1554441613,120.525,24.2868,岸基,245539000_0,120.5248667,24.28685
1627,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.211′N,0,PEMBA,2021/4/9 8:00,2019/4/5 13:22,1554441720,120.525,24.2868,岸基,245539000_0,120.5248667,24.28685
1628,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:01,1554444116,120.525,24.2868,岸基,245539000_0,120.5249167,24.28683333
1629,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:02,1554444135,120.525,24.2868,岸基,245539000_0,120.5249167,24.28683333
1630,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:14,1554444844,120.525,24.2868,岸基,245539000_0,120.5249167,24.2868
1631,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:14,1554444850,120.525,24.2868,岸基,245539000_0,120.5249167,24.2868
1632,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.205′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:31,1554445916,120.525,24.2868,岸基,245539000_0,120.5249167,24.28675
1633,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.205′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:32,1554445925,120.525,24.2868,岸基,245539000_0,120.5249167,24.28675
1634,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.205′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:32,1554445927,120.525,24.2868,岸基,245539000_0,120.5249167,24.28675
1635,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:35,1554446115,120.525,24.2868,岸基,245539000_0,120.5249,24.2868
1636,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:46,1554446817,120.525,24.2868,岸基,245539000_0,120.5249167,24.28681667
1637,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:46,1554446819,120.525,24.2868,岸基,245539000_0,120.5249167,24.28681667
1638,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:52,1554447178,120.525,24.2868,岸基,245539000_0,120.5249,24.28681667
1639,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:53,1554447198,120.525,24.2868,岸基,245539000_0,120.5249,24.28681667
1640,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.496′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:59,1554447542,120.525,24.2868,岸基,245539000_0,120.5249333,24.28678333
1641,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.496′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 14:59,1554447545,120.525,24.2868,岸基,245539000_0,120.5249333,24.28678333
1642,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:10,1554448257,120.525,24.2868,岸基,245539000_0,120.5249,24.28676667
1643,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:11,1554448265,120.525,24.2868,岸基,245539000_0,120.5249,24.28676667
1644,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:11,1554448266,120.525,24.2868,岸基,245539000_0,120.5249,24.28676667
1645,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.206′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:11,1554448267,120.525,24.2868,岸基,245539000_0,120.5249,24.28676667
1646,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.497′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:17,1554448658,120.525,24.2868,岸基,245539000_0,120.52495,24.28683333
1647,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:23,1554448994,120.525,24.2868,岸基,245539000_0,120.5249167,24.2868
1648,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.495′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:23,1554448996,120.525,24.2868,岸基,245539000_0,120.5249167,24.2868
1649,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:28,1554449338,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1650,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:29,1554449340,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1651,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:29,1554449341,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1652,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:32,1554449527,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1653,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:38,1554449885,120.525,24.2868,岸基,245539000_0,120.52485,24.2868
1654,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:38,1554449888,120.525,24.2868,岸基,245539000_0,120.52485,24.2868
1655,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.491′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:40,1554450004,120.525,24.2868,岸基,245539000_0,120.52485,24.2868
1656,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:43,1554450239,120.525,24.2868,岸基,245539000_0,120.5249,24.28678333
1657,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:44,1554450252,120.525,24.2868,岸基,245539000_0,120.5249,24.28678333
1658,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,82,174,0,120°31.494′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:44,1554450253,120.525,24.2868,岸基,245539000_0,120.5249,24.28678333
1659,HAPPY RANGER,245539000,货船,在航,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:46,1554450411,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1660,HAPPY RANGER,245539000,货船,在航,138,23,7.9,82,174,0,120°31.492′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:47,1554450458,120.525,24.2868,岸基,245539000_0,120.5248667,24.28678333
1661,HAPPY RANGER,245539000,货船,在航,138,23,7.9,83,174,0,120°31.493′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:50,1554450649,120.525,24.2868,岸基,245539000_0,120.5248833,24.2868
1662,HAPPY RANGER,245539000,货船,在航,138,23,7.9,83,174,0,120°31.493′E,24°17.208′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:50,1554450652,120.525,24.2868,岸基,245539000_0,120.5248833,24.2868
1663,HAPPY RANGER,245539000,货船,在航,138,23,7.9,83,174,0,120°31.493′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:54,1554450848,120.525,24.2868,岸基,245539000_0,120.5248833,24.28681667
1664,HAPPY RANGER,245539000,货船,在航,138,23,7.9,83,174,0,120°31.494′E,24°17.209′N,0,PEMBA,2021/4/9 8:00,2019/4/5 15:57,1554451046,120.525,24.2868,岸基,245539000_0,120.5249,24.28681667
1665,HAPPY RANGER,245539000,货船,在航,138,23,7.9,80,145.7,0.5,120°31.505′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:02,1554451333,120.525,24.2868,岸基,245539000_0,120.5250833,24.28678333
1666,HAPPY RANGER,245539000,货船,在航,138,23,7.9,80,145.7,0.4,120°31.505′E,24°17.207′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:02,1554451335,120.525,24.2868,岸基,245539000_0,120.5250833,24.28678333
1667,HAPPY RANGER,245539000,货船,在航,138,23,7.9,68,182.2,1.9,120°31.509′E,24°17.177′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:04,1554451447,120.525,24.2863,岸基,245539000_0,120.52515,24.28628333
1668,HAPPY RANGER,245539000,货船,在航,138,23,7.9,10,141.9,2.5,120°31.512′E,24°17.099′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:05,1554451554,120.525,24.285,岸基,245539000_0,120.5252,24.28498333
1669,HAPPY RANGER,245539000,货船,在航,138,23,7.9,10,141.9,2.4,120°31.512′E,24°17.099′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:05,1554451556,120.525,24.285,岸基,245539000_0,120.5252,24.28498333
1670,HAPPY RANGER,245539000,货船,在航,138,23,7.9,284,352.8,1.8,120°31.551′E,24°17.116′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:07,1554451659,120.526,24.2853,岸基,245539000_0,120.52585,24.28526667
1671,HAPPY RANGER,245539000,货船,在航,138,23,7.9,284,352.8,1.8,120°31.551′E,24°17.116′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:07,1554451661,120.526,24.2853,岸基,245539000_0,120.52585,24.28526667
1672,HAPPY RANGER,245539000,货船,在航,138,23,7.9,288,287,7.2,120°31.109′E,24°17.112′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:12,1554451954,120.518,24.2852,岸基,245539000_0,120.5184833,24.2852
1673,HAPPY RANGER,245539000,货船,在航,138,23,7.9,289,286.4,7.2,120°31.086′E,24°17.118′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:12,1554451961,120.518,24.2853,岸基,245539000_0,120.5181,24.2853
1674,HAPPY RANGER,245539000,货船,在航,138,23,7.9,289,286.4,7.2,120°31.086′E,24°17.118′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:12,1554451962,120.518,24.2853,岸基,245539000_0,120.5181,24.2853
1675,HAPPY RANGER,245539000,货船,在航,138,23,7.9,291,289.3,6.9,120°31.025′E,24°17.135′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:13,1554451991,120.517,24.2856,岸基,245539000_0,120.5170833,24.28558333
1676,HAPPY RANGER,245539000,货船,在航,138,23,7.9,291,292.1,6.2,120°30.822′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:15,1554452118,120.514,24.2868,岸基,245539000_0,120.5137,24.28683333
1677,HAPPY RANGER,245539000,货船,在航,138,23,7.9,291,292.1,6.2,120°30.822′E,24°17.210′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:15,1554452120,120.514,24.2868,岸基,245539000_0,120.5137,24.28683333
1678,HAPPY RANGER,245539000,货船,在航,138,23,7.9,292,292.1,9.9,120°30.129′E,24°17.465′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:20,1554452421,120.502,24.2911,岸基,245539000_0,120.50215,24.29108333
1679,HAPPY RANGER,245539000,货船,在航,138,23,7.9,292,292.1,9.9,120°30.129′E,24°17.465′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:20,1554452426,120.502,24.2911,岸基,245539000_0,120.50215,24.29108333
1680,HAPPY RANGER,245539000,货船,在航,138,23,7.9,292,292.1,9.9,120°30.129′E,24°17.465′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:20,1554452427,120.502,24.2911,岸基,245539000_0,120.50215,24.29108333
1681,HAPPY RANGER,245539000,货船,在航,138,23,7.9,292,292.1,9.9,120°30.129′E,24°17.465′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:21,1554452485,120.502,24.2911,岸基,245539000_0,120.50215,24.29108333
1682,HAPPY RANGER,245539000,货船,在航,138,23,7.9,276,280.5,10.2,120°29.866′E,24°17.541′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:21,1554452513,120.498,24.2924,岸基,245539000_0,120.4977667,24.29235
1683,HAPPY RANGER,245539000,货船,在航,138,23,7.9,276,280.5,10.1,120°29.866′E,24°17.541′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:21,1554452515,120.498,24.2924,岸基,245539000_0,120.4977667,24.29235
1684,HAPPY RANGER,245539000,货船,在航,138,23,7.9,274,275.8,10.4,120°29.742′E,24°17.554′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:22,1554452565,120.496,24.2926,岸基,245539000_0,120.4957,24.29256667
1685,HAPPY RANGER,245539000,货船,在航,138,23,7.9,274,275.8,10.3,120°29.742′E,24°17.554′N,0,PEMBA,2021/4/9 8:00,2019/4/5 16:22,1554452567,120.496,24.2926,岸基,245539000_0,120.4957,24.29256667
