id,ShipName,CallSign,IMO,MMSI,ShipTypeCN,ShipTypeEN,NavStatusCN,NavStatusEN,Length,Width,Draught,Heading,Course,Speed,Lon,Lat,Rot,Dest,ETA,Receivedtime（UTC+8）,UnixTime,Lon_d,Lat_d,AisType
1164,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,96.8,9,120°41.638′E,38°0.732′N,0,,00-00 24:60,2019/12/7 21:45,1575726348,120.693967,38.0122,岸基
1165,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,95.3,9,120°41.742′E,38°0.722′N,0,,00-00 24:60,2019/12/7 21:46,1575726381,120.695707,38.012037,岸基
1166,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,95.3,9,120°41.783′E,38°0.719′N,0,,00-00 24:60,2019/12/7 21:46,1575726393,120.696383,38.011983,岸基
1167,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,93.2,9.1,120°41.838′E,38°0.716′N,0,,00-00 24:60,2019/12/7 21:46,1575726410,120.697295,38.011938,岸基
1168,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,93,9,120°41.841′E,38°0.716′N,0,,00-00 24:60,2019/12/7 21:46,1575726411,120.697348,38.011935,岸基
1169,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.6,9,120°41.936′E,38°0.707′N,0,,00-00 24:60,2019/12/7 21:47,1575726441,120.698925,38.011778,岸基
1170,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,98.4,9.1,120°42.027′E,38°0.692′N,0,,00-00 24:60,2019/12/7 21:47,1575726471,120.700442,38.011538,岸基
1171,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,98.2,9.1,120°42.030′E,38°0.692′N,0,,00-00 24:60,2019/12/7 21:47,1575726472,120.700497,38.011533,岸基
1172,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,98.2,9.1,120°42.051′E,38°0.690′N,0,,00-00 24:60,2019/12/7 21:47,1575726479,120.70085,38.0115,岸基
1173,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,96.4,9.1,120°42.128′E,38°0.684′N,0,,00-00 24:60,2019/12/7 21:48,1575726502,120.70213,38.011397,岸基
1174,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,96.4,9.1,120°42.195′E,38°0.679′N,0,,00-00 24:60,2019/12/7 21:48,1575726524,120.70325,38.011317,岸基
1175,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,93.3,9.1,120°42.221′E,38°0.678′N,0,,00-00 24:60,2019/12/7 21:48,1575726531,120.703678,38.011292,岸基
1176,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,94.2,9.1,120°42.224′E,38°0.677′N,0,,00-00 24:60,2019/12/7 21:48,1575726532,120.703732,38.011288,岸基
1177,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.4,9,120°42.319′E,38°0.666′N,0,,00-00 24:60,2019/12/7 21:49,1575726563,120.705318,38.011107,岸基
1178,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.4,9,120°42.338′E,38°0.663′N,0,,00-00 24:60,2019/12/7 21:49,1575726569,120.705633,38.01105,岸基
1179,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,94.3,8.9,120°42.414′E,38°0.656′N,0,,00-00 24:60,2019/12/7 21:49,1575726592,120.706907,38.01094,岸基
1180,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,94.6,9,120°42.417′E,38°0.656′N,0,,00-00 24:60,2019/12/7 21:49,1575726593,120.706958,38.010937,岸基
1181,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,94.6,9,120°42.485′E,38°0.653′N,0,,00-00 24:60,2019/12/7 21:50,1575726614,120.708083,38.010883,岸基
1182,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,95.7,9.1,120°42.513′E,38°0.652′N,0,,00-00 24:60,2019/12/7 21:50,1575726623,120.708552,38.010872,岸基
1183,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.4,8.9,120°42.613′E,38°0.638′N,0,,00-00 24:60,2019/12/7 21:50,1575726656,120.710217,38.01063,岸基
1184,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.6,9,120°42.700′E,38°0.625′N,0,,00-00 24:60,2019/12/7 21:51,1575726683,120.711672,38.01041,岸基
1185,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.3,9,120°42.703′E,38°0.624′N,0,,00-00 24:60,2019/12/7 21:51,1575726684,120.711723,38.010403,岸基
1186,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.3,9,120°42.750′E,38°0.619′N,0,,00-00 24:60,2019/12/7 21:51,1575726699,120.7125,38.010317,岸基
1187,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,93.9,9.1,120°42.795′E,38°0.616′N,0,,00-00 24:60,2019/12/7 21:51,1575726714,120.713253,38.010262,岸基
1188,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,95.3,9.1,120°42.802′E,38°0.615′N,0,,00-00 24:60,2019/12/7 21:51,1575726716,120.713362,38.010253,岸基
1189,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.6,9.1,120°42.894′E,38°0.607′N,0,,00-00 24:60,2019/12/7 21:52,1575726744,120.714898,38.010117,岸基
1190,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.2,9.1,120°42.900′E,38°0.606′N,0,,00-00 24:60,2019/12/7 21:52,1575726746,120.715003,38.0101,岸基
1191,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.8,8.9,120°42.986′E,38°0.588′N,0,,00-00 24:60,2019/12/7 21:52,1575726775,120.716432,38.009807,岸基
1192,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,95.8,9,120°43.083′E,38°0.576′N,0,,00-00 24:60,2019/12/7 21:53,1575726805,120.71805,38.009597,岸基
1193,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,95.9,9,120°43.086′E,38°0.576′N,0,,00-00 24:60,2019/12/7 21:53,1575726806,120.718105,38.009593,岸基
1194,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,95.9,9,120°43.176′E,38°0.570′N,0,,00-00 24:60,2019/12/7 21:53,1575726835,120.7196,38.0095,岸基
1195,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,94.3,9.1,120°43.182′E,38°0.570′N,0,,00-00 24:60,2019/12/7 21:53,1575726836,120.719705,38.009505,岸基
1196,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,104.1,9,120°43.273′E,38°0.557′N,0,,00-00 24:60,2019/12/7 21:54,1575726866,120.721215,38.009275,岸基
1197,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.6,9.1,120°43.370′E,38°0.539′N,0,,00-00 24:60,2019/12/7 21:54,1575726896,120.722835,38.008985,岸基
1198,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.3,9.1,120°43.373′E,38°0.539′N,0,,00-00 24:60,2019/12/7 21:54,1575726897,120.72289,38.008978,岸基
1199,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.3,9.1,120°43.446′E,38°0.531′N,0,,00-00 24:60,2019/12/7 21:55,1575726920,120.7241,38.00885,岸基
1200,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,95.4,9.1,120°43.469′E,38°0.529′N,0,,00-00 24:60,2019/12/7 21:55,1575726927,120.72448,38.008823,岸基
1201,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,105.8,9,120°43.564′E,38°0.516′N,0,,00-00 24:60,2019/12/7 21:55,1575726957,120.726062,38.0086,岸基
1202,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,106.1,9.1,120°43.567′E,38°0.515′N,0,,00-00 24:60,2019/12/7 21:55,1575726958,120.726113,38.008588,岸基
1203,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,106.1,9.1,120°43.588′E,38°0.509′N,0,,00-00 24:60,2019/12/7 21:56,1575726966,120.726467,38.008483,岸基
1204,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.6,9,120°43.655′E,38°0.493′N,0,,00-00 24:60,2019/12/7 21:56,1575726987,120.72759,38.008222,岸基
1205,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.3,9.1,120°43.659′E,38°0.493′N,0,,00-00 24:60,2019/12/7 21:56,1575726988,120.727642,38.008213,岸基
1206,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.3,9.1,120°43.728′E,38°0.481′N,0,,00-00 24:60,2019/12/7 21:56,1575727011,120.7288,38.008017,岸基
1207,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,98.6,9.3,120°43.766′E,38°0.477′N,0,,00-00 24:60,2019/12/7 21:57,1575727022,120.729435,38.007947,岸基
1208,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,100.7,9.1,120°43.849′E,38°0.467′N,0,,00-00 24:60,2019/12/7 21:57,1575727048,120.730822,38.007788,岸基
1209,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.7,9.1,120°43.852′E,38°0.467′N,0,,00-00 24:60,2019/12/7 21:57,1575727049,120.730875,38.00778,岸基
1210,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.7,9.1,120°43.871′E,38°0.463′N,0,,00-00 24:60,2019/12/7 21:57,1575727056,120.731183,38.007717,岸基
1211,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,104.5,9.1,120°43.943′E,38°0.447′N,0,,00-00 24:60,2019/12/7 21:57,1575727078,120.732375,38.007457,岸基
1212,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,104.6,9.2,120°44.036′E,38°0.428′N,0,,00-00 24:60,2019/12/7 21:58,1575727109,120.733932,38.00714,岸基
1213,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,104.8,9.2,120°44.039′E,38°0.428′N,0,,00-00 24:60,2019/12/7 21:58,1575727110,120.733983,38.007128,岸基
1214,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101,9.2,120°44.134′E,38°0.409′N,0,,00-00 24:60,2019/12/7 21:58,1575727139,120.735563,38.006822,岸基
1215,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.6,9.1,120°44.137′E,38°0.409′N,0,,00-00 24:60,2019/12/7 21:59,1575727140,120.735615,38.006813,岸基
1216,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.6,9.1,120°44.140′E,38°0.408′N,0,,00-00 24:60,2019/12/7 21:59,1575727141,120.735667,38.0068,岸基
1217,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.4,9.2,120°44.229′E,38°0.394′N,0,,00-00 24:60,2019/12/7 21:59,1575727170,120.737143,38.00656,岸基
1218,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.9,9.2,120°44.282′E,38°0.384′N,0,,00-00 24:60,2019/12/7 21:59,1575727187,120.738033,38.0064,岸基
1219,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.7,9.1,120°44.327′E,38°0.377′N,0,,00-00 24:60,2019/12/7 22:00,1575727200,120.738787,38.006282,岸基
1220,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.4,9.1,120°44.330′E,38°0.376′N,0,,00-00 24:60,2019/12/7 22:00,1575727201,120.738838,38.006273,岸基
1221,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.8,9.1,120°44.425′E,38°0.361′N,0,,00-00 24:60,2019/12/7 22:00,1575727232,120.740417,38.006017,岸基
1222,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.5,9.2,120°44.432′E,38°0.360′N,0,,00-00 24:60,2019/12/7 22:00,1575727233,120.740528,38.006002,岸基
1223,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,108,9.1,120°44.514′E,38°0.340′N,0,,00-00 24:60,2019/12/7 22:01,1575727261,120.741898,38.005675,岸基
1224,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,106,9.1,120°44.563′E,38°0.329′N,0,,00-00 24:60,2019/12/7 22:01,1575727277,120.742717,38.005483,岸基
1225,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.1,9.2,120°44.707′E,38°0.301′N,0,,00-00 24:60,2019/12/7 22:02,1575727322,120.745118,38.005012,岸基
1226,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,100.2,9,120°44.802′E,38°0.286′N,0,,00-00 24:60,2019/12/7 22:02,1575727352,120.746705,38.00476,岸基
1227,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,100.2,9,120°44.834′E,38°0.280′N,0,,00-00 24:60,2019/12/7 22:02,1575727362,120.747233,38.004667,岸基
1228,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,105.6,9,120°44.910′E,38°0.269′N,0,,00-00 24:60,2019/12/7 22:03,1575727386,120.748493,38.004478,岸基
1229,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,105.6,9,120°44.974′E,38°0.253′N,0,,00-00 24:60,2019/12/7 22:03,1575727407,120.749567,38.004217,岸基
1230,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,106.3,9.1,120°44.990′E,38°0.249′N,0,,00-00 24:60,2019/12/7 22:03,1575727413,120.749827,38.004158,岸基
1231,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.6,9,120°45.089′E,38°0.229′N,0,,00-00 24:60,2019/12/7 22:04,1575727444,120.751478,38.003812,岸基
1232,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.6,9,120°45.113′E,38°0.224′N,0,,00-00 24:60,2019/12/7 22:04,1575727452,120.751883,38.003733,岸基
1233,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.6,9.1,120°45.180′E,38°0.215′N,0,,00-00 24:60,2019/12/7 22:04,1575727473,120.753002,38.003583,岸基
1234,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.2,9.1,120°45.183′E,38°0.215′N,0,,00-00 24:60,2019/12/7 22:04,1575727474,120.753055,38.003578,岸基
1235,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.2,9.1,120°45.255′E,38°0.204′N,0,,00-00 24:60,2019/12/7 22:04,1575727498,120.75425,38.0034,岸基
1236,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,105.2,9,120°45.278′E,38°0.200′N,0,,00-00 24:60,2019/12/7 22:05,1575727505,120.754632,38.003328,岸基
1237,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,106.4,9.2,120°45.370′E,38°0.177′N,0,,00-00 24:60,2019/12/7 22:05,1575727534,120.756175,38.002953,岸基
1238,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,105,9.1,120°45.380′E,38°0.175′N,0,,00-00 24:60,2019/12/7 22:05,1575727537,120.756332,38.002918,岸基
1239,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.4,9.2,120°45.465′E,38°0.158′N,0,,00-00 24:60,2019/12/7 22:06,1575727565,120.757742,38.00264,岸基
1240,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.5,9.1,120°45.468′E,38°0.158′N,0,,00-00 24:60,2019/12/7 22:06,1575727566,120.757795,38.002628,岸基
1241,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.5,9.1,120°45.521′E,38°0.148′N,0,,00-00 24:60,2019/12/7 22:06,1575727583,120.758683,38.002465,岸基
1242,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.1,9.1,120°45.566′E,38°0.141′N,0,,00-00 24:60,2019/12/7 22:06,1575727596,120.759427,38.002347,岸基
1243,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,101.7,9.2,120°45.663′E,38°0.125′N,0,,00-00 24:60,2019/12/7 22:07,1575727627,120.76105,38.002082,岸基
1244,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.1,9,120°45.754′E,38°0.109′N,0,,00-00 24:60,2019/12/7 22:07,1575727657,120.762565,38.001825,岸基
1245,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,100.9,9.2,120°45.944′E,38°0.080′N,0,,00-00 24:60,2019/12/7 22:08,1575727716,120.765732,38.001337,岸基
1246,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,106.8,9,120°46.214′E,38°0.026′N,0,,00-00 24:60,2019/12/7 22:10,1575727804,120.770233,38.000433,岸基
1247,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99,9.2,120°46.227′E,38°0.025′N,0,,00-00 24:60,2019/12/7 22:10,1575727808,120.770448,38.000422,岸基
1248,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,98.8,9.1,120°46.326′E,38°0.013′N,0,,00-00 24:60,2019/12/7 22:10,1575727838,120.772093,38.00021,岸基
1249,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.7,9.2,120°46.613′E,37°59.950′N,0,,00-00 24:60,2019/12/7 22:12,1575727930,120.776883,37.99916,岸基
1250,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.3,8.9,120°46.903′E,37°59.898′N,0,,00-00 24:60,2019/12/7 22:13,1575728022,120.781722,37.998302,岸基
1251,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.1,9.2,120°46.991′E,37°59.883′N,0,,00-00 24:60,2019/12/7 22:14,1575728051,120.78319,37.998045,岸基
1252,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.2,9.1,120°47.089′E,37°59.866′N,0,,00-00 24:60,2019/12/7 22:14,1575728081,120.784817,37.997775,岸基
1253,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,100.1,9.1,120°47.199′E,37°59.849′N,0,,00-00 24:60,2019/12/7 22:15,1575728117,120.786653,37.99748,岸基
1254,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.6,9.2,120°47.278′E,37°59.838′N,0,,00-00 24:60,2019/12/7 22:15,1575728142,120.787968,37.997293,岸基
1255,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,108.1,9,120°47.373′E,37°59.814′N,0,,00-00 24:60,2019/12/7 22:16,1575728172,120.789542,37.996908,岸基
1256,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.9,9.1,120°47.600′E,37°59.777′N,0,,00-00 24:60,2019/12/7 22:17,1575728245,120.793333,37.996283,岸基
1257,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,111.1,8.9,120°47.654′E,37°59.762′N,0,,00-00 24:60,2019/12/7 22:17,1575728263,120.794238,37.996025,岸基
1258,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,110.4,9.1,120°47.657′E,37°59.761′N,0,,00-00 24:60,2019/12/7 22:17,1575728264,120.79429,37.996012,岸基
1259,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,110.4,9.1,120°47.735′E,37°59.739′N,0,,00-00 24:60,2019/12/7 22:18,1575728291,120.795583,37.99565,岸基
1260,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,107.7,9,120°47.748′E,37°59.737′N,0,,00-00 24:60,2019/12/7 22:18,1575728294,120.795793,37.99561,岸基
1261,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,105.8,9.1,120°47.839′E,37°59.714′N,0,,00-00 24:60,2019/12/7 22:18,1575728324,120.797323,37.99523,岸基
1262,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,105.8,9.1,120°47.873′E,37°59.706′N,0,,00-00 24:60,2019/12/7 22:18,1575728336,120.797883,37.9951,岸基
1263,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,115.1,9.1,120°48.123′E,37°59.657′N,0,,00-00 24:60,2019/12/7 22:20,1575728415,120.802045,37.99429,岸基
1264,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,111.9,9.1,120°48.207′E,37°59.628′N,0,,00-00 24:60,2019/12/7 22:20,1575728444,120.803455,37.993808,岸基
1265,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,108.9,9.1,120°48.391′E,37°59.578′N,0,,00-00 24:60,2019/12/7 22:21,1575728505,120.806518,37.992972,岸基
1266,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,107,9.2,120°48.487′E,37°59.553′N,0,,00-00 24:60,2019/12/7 22:22,1575728535,120.808112,37.992555,岸基
1267,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,106.8,9.2,120°48.490′E,37°59.553′N,0,,00-00 24:60,2019/12/7 22:22,1575728536,120.808165,37.992543,岸基
1268,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,106.8,9.2,120°48.552′E,37°59.537′N,0,,00-00 24:60,2019/12/7 22:22,1575728556,120.8092,37.992283,岸基
1269,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,107.2,9.2,120°48.583′E,37°59.530′N,0,,00-00 24:60,2019/12/7 22:22,1575728566,120.809722,37.99216,岸基
1270,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,105.9,9,120°48.677′E,37°59.506′N,0,,00-00 24:60,2019/12/7 22:23,1575728596,120.811277,37.991775,岸基
1271,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,104.4,9.2,120°48.963′E,37°59.443′N,0,,00-00 24:60,2019/12/7 22:24,1575728688,120.816042,37.990712,岸基
1272,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,105.6,9.2,120°49.060′E,37°59.422′N,0,,00-00 24:60,2019/12/7 22:25,1575728718,120.817665,37.990367,岸基
1273,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.9,9.2,120°49.244′E,37°59.373′N,0,,00-00 24:60,2019/12/7 22:26,1575728778,120.820735,37.989543,岸基
1274,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,111.1,9.1,120°49.445′E,37°59.325′N,0,,00-00 24:60,2019/12/7 22:27,1575728843,120.824087,37.988758,岸基
1275,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,268.4,9.8,120°52.755′E,37°51.746′N,0,,00-00 24:60,2019/12/20 9:49,1576806563,120.879258,37.86243,岸基
1276,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,257.8,11,120°52.130′E,37°51.732′N,0,,00-00 24:60,2019/12/20 9:52,1576806743,120.868835,37.862198,岸基
1277,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,269.9,9.4,120°51.409′E,37°51.730′N,0,,00-00 24:60,2019/12/20 9:55,1576806957,120.856823,37.862165,岸基
1278,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,269.9,9.4,120°51.359′E,37°51.730′N,0,,00-00 24:60,2019/12/20 9:56,1576806973,120.855983,37.862167,岸基
1279,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,270.5,9.3,120°51.310′E,37°51.732′N,0,,00-00 24:60,2019/12/20 9:56,1576806988,120.85517,37.8622,岸基
1280,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,270.7,9.4,120°51.214′E,37°51.734′N,0,,00-00 24:60,2019/12/20 9:56,1576807016,120.85357,37.86223,岸基
1281,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,271.3,9.4,120°51.115′E,37°51.735′N,0,,00-00 24:60,2019/12/20 9:57,1576807046,120.851922,37.862258,岸基
1282,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,271.6,9.5,120°51.013′E,37°51.737′N,0,,00-00 24:60,2019/12/20 9:57,1576807077,120.85022,37.862283,岸基
1283,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,270.8,9.4,120°51.010′E,37°51.737′N,0,,00-00 24:60,2019/12/20 9:57,1576807078,120.850165,37.862283,岸基
1284,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,272,9.4,120°50.914′E,37°51.736′N,0,,00-00 24:60,2019/12/20 9:58,1576807107,120.848575,37.862272,岸基
1285,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,272.5,9.3,120°50.911′E,37°51.736′N,0,,00-00 24:60,2019/12/20 9:58,1576807109,120.848517,37.862265,岸基
1286,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,259.7,9.1,120°50.817′E,37°51.733′N,0,,00-00 24:60,2019/12/20 9:58,1576807138,120.846958,37.862218,岸基
1287,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,259.8,9.1,120°50.814′E,37°51.733′N,0,,00-00 24:60,2019/12/20 9:58,1576807139,120.846905,37.86221,岸基
1288,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,265.9,9.2,120°50.636′E,37°51.722′N,0,,00-00 24:60,2019/12/20 9:59,1576807194,120.843933,37.862033,岸基
1289,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,272.5,9.2,120°50.621′E,37°51.723′N,0,,00-00 24:60,2019/12/20 9:59,1576807198,120.843675,37.862045,岸基
1290,61778,60371,0,410050325,捕捞,Fishing,在航,Under way using engine,100,30,0,70.7,272.8,9.3,120°50.617′E,37°51.723′N,0,,00-00 24:60,2019/12/20 9:59,1576807199,120.84362,37.862047,岸基
